date,commodity,unit,min_price_npr,max_price_npr,avg_price_npr
2026-05-04,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-04,लसुन सुकेको नेपाली,के.जी.,80.0,100.0,93.33
2026-05-04,लसुन हरियो,के.जी.,180.0,200.0,186.67
2026-05-04,लौका,के.जी.,20.0,35.0,27.5
2026-05-04,सखरखण्ड,के.जी.,60.0,70.0,65.0
2026-05-04,सजिवन,के.जी.,100.0,120.0,110.0
2026-05-04,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-04,सेतो मूला(हाइब्रीड),केजी,20.0,25.0,22.5
2026-05-04,सेलरी,के.जी.,120.0,130.0,125.0
2026-05-04,सौफको साग,के.जी.,70.0,80.0,75.0
2026-05-04,स्कूस,के.जी.,50.0,60.0,55.0
2026-05-04,स्थानीय काउली(ज्यापु),केजी,50.0,60.0,55.0
2026-05-04,हरियो धनिया,के.जी.,80.0,140.0,110.0
2026-05-04,हरियो फर्सी(डल्लो),केजी,15.0,30.0,22.0
2026-05-05,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-05,आलु रातो(भारतीय),के जी,21.0,24.0,22.5
2026-05-05,आलु रातो(लाम्चो),के.जी.,22.0,28.0,25.0
2026-05-05,इमली,के.जी.,170.0,180.0,175.0
2026-05-05,काउली स्थानिय,के.जी.,60.0,80.0,67.0
2026-05-05,काक्रो(लोकल),के.जी.,50.0,65.0,57.0
2026-05-05,काक्रो(लोकलक्रस),के.जी.,55.0,70.0,62.5
2026-05-05,काक्रो(हाइब्रीड),के जी,25.0,40.0,31.67
2026-05-05,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-05,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-05,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-05,खुर्सानी हरियो(बुलेट),के जी,55.0,70.0,62.5
2026-05-05,खुर्सानी हरियो(माछे),के जी,50.0,70.0,60.0
2026-05-05,खुर्सानी हरियो(लाम्चो),के जी,70.0,90.0,76.67
2026-05-05,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-05,गाजर(तराई),केजी,25.0,35.0,30.0
2026-05-05,गाजर(लोकल),के.जी.,50.0,60.0,55.0
2026-05-05,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-05,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-05,गोलभेडा ठूलो(भारतीय),केजी,80.0,90.0,85.0
2026-05-05,गोलभेडा सानो(तराई),के जी,40.0,55.0,47.5
2026-05-05,गोलभेडा सानो(भारतीय),के जी,45.0,52.0,48.5
2026-05-05,गोलभेडा सानो(लोकल),के.जी.,52.0,61.0,57.38
2026-05-05,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-05,घिउ सिमी(लोकल),के.जी.,80.0,100.0,88.0
2026-05-05,घिउ सिमी(हाइब्रीड),केजी,60.0,70.0,65.0
2026-05-05,घिरौला,के.जी.,50.0,60.0,55.0
2026-05-05,चमसूरको साग,के.जी.,80.0,90.0,85.0
2026-05-05,चिचिण्डो,के.जी.,20.0,30.0,25.0
2026-05-05,चुकुन्दर,के.जी.,55.0,70.0,61.25
2026-05-05,च्याउ(कन्य),के.जी.,220.0,260.0,242.0
2026-05-05,च्याउ(डल्ले),के जी,350.0,400.0,375.0
2026-05-05,जिरीको साग,के.जी.,90.0,100.0,95.0
2026-05-05,झिगूनी,के.जी.,80.0,90.0,85.0
2026-05-05,तरुल,के.जी.,70.0,90.0,80.0
2026-05-05,तामा,के.जी.,130.0,150.0,140.0
2026-05-05,तितो करेला,के.जी.,20.0,35.0,28.33
2026-05-05,तोफु,के.जी.,130.0,150.0,140.0
2026-05-05,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-05,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-05,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-05,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-05,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-05,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-05,पालूगो साग,के.जी.,80.0,100.0,90.0
2026-05-05,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-05,पुदीना,के.जी.,90.0,110.0,97.75
2026-05-05,प्याज सुकेको (भारतीय),के.जी.,40.0,42.0,41.0
2026-05-05,प्याज हरियो,के.जी.,100.0,150.0,126.0
2026-05-05,फर्सी पाकेको,के.जी.,50.0,60.0,53.75
2026-05-05,फर्सी हरियो(लाम्चो),के.जी.,20.0,30.0,25.0
2026-05-05,बन्दा(तराई),केजी,25.0,35.0,30.0
2026-05-05,बन्दा(लोकल),के.जी.,30.0,45.0,39.17
2026-05-05,बोडी(तने),के.जी.,80.0,110.0,95.0
2026-05-05,ब्रोकाउली,के.जी.,60.0,70.0,65.0
2026-05-05,भटमासकोशा,के.जी.,150.0,170.0,160.0
2026-05-05,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
2026-05-05,भन्टा लाम्चो,के.जी.,40.0,50.0,45.0
2026-05-05,भिण्डी,के.जी.,70.0,100.0,83.33
2026-05-05,भेडे खु्र्सानी,के.जी.,50.0,70.0,60.0
2026-05-05,मकै बोडी,केजी,75.0,85.0,80.0
2026-05-05,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-05,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
2026-05-05,मेथीको साग,के.जी.,80.0,90.0,85.0
2026-05-05,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-05-05,रातो बन्दा,के.जी.,35.0,50.0,43.75
2026-05-05,रायो साग,के.जी.,60.0,80.0,70.0
2026-05-05,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-05,लसुन सुकेको नेपाली,के.जी.,80.0,100.0,90.0
2026-05-05,लसुन हरियो,के.जी.,180.0,200.0,190.0
2026-05-05,लौका,के.जी.,25.0,30.0,27.5
2026-05-05,सखरखण्ड,के.जी.,60.0,75.0,67.5
2026-05-05,सजिवन,के.जी.,100.0,120.0,110.0
2026-05-05,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-05,सेतो मूला(हाइब्रीड),केजी,16.0,30.0,22.75
2026-05-05,सेलरी,के.जी.,110.0,130.0,120.0
2026-05-05,सौफको साग,के.जी.,80.0,90.0,85.0
2026-05-05,स्कूस,के.जी.,50.0,55.0,52.5
2026-05-05,स्थानीय काउली(ज्यापु),केजी,80.0,100.0,90.0
2026-05-05,हरियो धनिया,के.जी.,60.0,100.0,85.0
2026-05-05,हरियो फर्सी(डल्लो),केजी,15.0,30.0,23.33
2026-05-06,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-06,आलु रातो(भारतीय),के जी,23.0,24.0,23.5
2026-05-06,आलु रातो(लाम्चो),के.जी.,22.0,28.0,24.5
2026-05-06,इमली,के.जी.,170.0,180.0,175.0
2026-05-06,काउली स्थानिय,के.जी.,50.0,70.0,60.0
2026-05-06,काक्रो(लोकल),के.जी.,60.0,70.0,63.0
2026-05-06,काक्रो(लोकलक्रस),के.जी.,65.0,80.0,72.5
2026-05-06,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
2026-05-06,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-06,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-06,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-06,खुर्सानी हरियो(बुलेट),के जी,60.0,70.0,65.0
2026-05-06,खुर्सानी हरियो(माछे),के जी,45.0,60.0,52.5
2026-05-06,खुर्सानी हरियो(लाम्चो),के जी,70.0,80.0,75.0
2026-05-06,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-06,गाजर(तराई),केजी,25.0,35.0,30.0
2026-05-06,गाजर(लोकल),के.जी.,50.0,60.0,55.0
2026-05-06,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-06,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-06,गोलभेडा ठूलो(भारतीय),केजी,85.0,95.0,90.0
2026-05-06,गोलभेडा सानो(तराई),के जी,40.0,50.0,45.0
2026-05-06,गोलभेडा सानो(भारतीय),के जी,42.0,48.0,45.0
2026-05-06,गोलभेडा सानो(लोकल),के.जी.,52.0,60.0,56.0
2026-05-06,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-06,घिउ सिमी(लोकल),के.जी.,65.0,85.0,75.71
2026-05-06,घिउ सिमी(हाइब्रीड),केजी,80.0,100.0,86.67
2026-05-06,घिरौला,के.जी.,50.0,60.0,55.0
2026-05-06,चमसूरको साग,के.जी.,80.0,100.0,87.5
2026-05-06,चिचिण्डो,के.जी.,25.0,30.0,27.5
2026-05-06,चुकुन्दर,के.जी.,55.0,70.0,62.5
2026-05-06,च्याउ(कन्य),के.जी.,210.0,240.0,222.5
2026-05-06,च्याउ(डल्ले),के जी,350.0,400.0,375.0
2026-05-06,जिरीको साग,के.जी.,90.0,100.0,95.0
2026-05-06,तरुल,के.जी.,70.0,90.0,80.0
2026-05-06,तामा,के.जी.,130.0,150.0,140.0
2026-05-06,तितो करेला,के.जी.,25.0,40.0,32.5
2026-05-06,तोफु,के.जी.,130.0,150.0,140.0
2026-05-06,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-06,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-06,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-06,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-06,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-06,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-06,पालूगो साग,के.जी.,80.0,100.0,90.0
2026-05-06,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-06,पुदीना,के.जी.,90.0,110.0,100.0
2026-05-06,प्याज सुकेको (भारतीय),के.जी.,38.0,42.0,39.67
2026-05-06,प्याज हरियो,के.जी.,100.0,150.0,125.0
2026-05-06,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-05-06,फर्सी हरियो(लाम्चो),के.जी.,40.0,50.0,46.25
2026-05-06,बन्दा(लोकल),के.जी.,30.0,40.0,34.17
2026-05-06,बोडी(तने),के.जी.,90.0,110.0,102.5
2026-05-06,ब्रोकाउली,के.जी.,80.0,100.0,92.75
2026-05-06,भटमासकोशा,के.जी.,150.0,170.0,160.0
2026-05-06,भन्टा डल्लो,के.जी.,60.0,70.0,65.0
2026-05-06,भन्टा लाम्चो,के.जी.,45.0,55.0,50.0
2026-05-06,भिण्डी,के.जी.,70.0,80.0,73.33
2026-05-06,भेडे खु्र्सानी,के.जी.,50.0,70.0,60.0
2026-05-06,मकै बोडी,केजी,80.0,90.0,85.0
2026-05-06,मटरकोशा,के.जी.,50.0,60.0,55.0
2026-05-06,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
2026-05-06,मेथीको साग,के.जी.,80.0,100.0,87.5
2026-05-06,राजा च्याउ,के.जी.,300.0,320.0,306.67
2026-05-06,रातो बन्दा,के.जी.,40.0,60.0,50.0
2026-05-06,रायो साग,के.जी.,80.0,100.0,90.0
2026-05-06,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-06,लसुन सुकेको नेपाली,के.जी.,80.0,100.0,90.0
2026-05-06,लसुन हरियो,के.जी.,190.0,200.0,195.0
2026-05-06,लौका,के.जी.,40.0,50.0,45.0
2026-05-06,सखरखण्ड,के.जी.,60.0,75.0,67.5
2026-05-06,सजिवन,के.जी.,120.0,140.0,126.67
2026-05-06,सिताके च्याउ,के.जी.,800.0,1000.0,866.67
2026-05-06,सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-05-06,सेलरी,के.जी.,110.0,130.0,120.0
2026-05-06,सौफको साग,के.जी.,90.0,100.0,95.0
2026-05-06,स्कूस,के.जी.,50.0,55.0,52.5
2026-05-06,स्थानीय काउली(ज्यापु),केजी,70.0,80.0,75.0
2026-05-06,हरियो धनिया,के.जी.,40.0,80.0,58.75
2026-05-06,हरियो फर्सी(डल्लो),केजी,30.0,50.0,39.0
2026-05-07,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-07,आलु रातो(भारतीय),के जी,20.0,24.0,22.25
2026-05-07,आलु रातो(लाम्चो),के.जी.,22.0,28.0,24.25
2026-05-07,इमली,के.जी.,170.0,180.0,175.0
2026-05-07,काउली स्थानिय,के.जी.,40.0,50.0,45.0
2026-05-07,काक्रो(लोकल),के.जी.,60.0,70.0,65.0
2026-05-07,काक्रो(लोकलक्रस),के.जी.,60.0,80.0,71.25
2026-05-07,काक्रो(हाइब्रीड),के जी,40.0,50.0,46.25
2026-05-07,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-07,कोइरालो,के.जी.,300.0,350.0,325.0
2026-05-07,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-07,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-05-07,खुर्सानी हरियो(लाम्चो),के जी,100.0,120.0,111.67
2026-05-07,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-05-07,गाजर(तराई),केजी,28.0,40.0,34.0
2026-05-07,गाजर(लोकल),के.जी.,45.0,60.0,52.5
2026-05-07,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-07,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-07,गोलभेडा ठूलो(भारतीय),केजी,85.0,95.0,90.0
2026-05-07,गोलभेडा सानो(तराई),के जी,40.0,50.0,45.0
2026-05-07,गोलभेडा सानो(भारतीय),के जी,45.0,50.0,47.5
2026-05-07,गोलभेडा सानो(लोकल),के.जी.,50.0,65.0,58.0
2026-05-07,घिउ सिमी(राजमा),केजी,80.0,100.0,90.0
2026-05-07,घिउ सिमी(लोकल),के.जी.,70.0,90.0,80.0
2026-05-07,घिउ सिमी(हाइब्रीड),केजी,80.0,90.0,85.0
2026-05-07,घिरौला,के.जी.,60.0,75.0,68.0
2026-05-07,चमसूरको साग,के.जी.,100.0,120.0,110.0
2026-05-07,चुकुन्दर,के.जी.,55.0,65.0,58.75
2026-05-07,च्याउ(कन्य),के.जी.,230.0,260.0,248.0
2026-05-07,च्याउ(डल्ले),के जी,350.0,400.0,375.0
2026-05-07,जिरीको साग,के.जी.,90.0,100.0,95.0
2026-05-07,झिगूनी,के.जी.,70.0,80.0,75.0
2026-05-07,तामा,के.जी.,130.0,150.0,140.0
2026-05-07,तितो करेला,के.जी.,30.0,50.0,38.33
2026-05-07,तोफु,के.जी.,130.0,150.0,140.0
2026-05-07,तोरीको साग,के.जी.,25.0,35.0,30.0
2026-05-07,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-05-07,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-07,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-07,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-07,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-07,पालूगो साग,के.जी.,90.0,100.0,95.0
2026-05-07,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-07,पुदीना,के.जी.,90.0,110.0,100.0
2026-05-07,प्याज सुकेको (भारतीय),के.जी.,39.0,42.0,40.5
2026-05-07,प्याज हरियो,के.जी.,100.0,150.0,123.33
2026-05-07,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
2026-05-07,फर्सी हरियो(लाम्चो),के.जी.,40.0,50.0,45.0
2026-05-07,बन्दा(लोकल),के.जी.,30.0,40.0,33.33
2026-05-07,बोडी(तने),के.जी.,100.0,120.0,110.0
2026-05-07,ब्रोकाउली,के.जी.,90.0,110.0,100.0
2026-05-07,भटमासकोशा,के.जी.,150.0,170.0,162.5
2026-05-07,भन्टा डल्लो,के.जी.,60.0,80.0,70.0
2026-05-07,भन्टा लाम्चो,के.जी.,50.0,65.0,59.17
2026-05-07,भिण्डी,के.जी.,70.0,80.0,75.0
2026-05-07,भेडे खु्र्सानी,के.जी.,50.0,70.0,62.0
2026-05-07,मकै बोडी,केजी,80.0,90.0,85.0
2026-05-07,मटरकोशा,के.जी.,50.0,60.0,55.0
2026-05-07,मेथीको साग,के.जी.,90.0,100.0,95.0
2026-05-07,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-05-07,रातो बन्दा,के.जी.,40.0,60.0,50.0
2026-05-07,रायो साग,के.जी.,70.0,80.0,75.0
2026-05-07,लसुन सुकेको चाइनिज,के.जी.,170.0,190.0,180.0
2026-05-07,लसुन सुकेको नेपाली,के.जी.,80.0,90.0,85.0
2026-05-07,लसुन हरियो,के.जी.,190.0,200.0,195.0
2026-05-07,लौका,के.जी.,45.0,60.0,51.67
2026-05-07,सखरखण्ड,के.जी.,65.0,75.0,70.0
2026-05-07,सजिवन,के.जी.,130.0,150.0,140.0
2026-05-07,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-07,सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-05-07,सेलरी,के.जी.,100.0,120.0,110.0
2026-05-07,सौफको साग,के.जी.,90.0,100.0,95.0
2026-05-07,स्कूस,के.जी.,50.0,60.0,55.0
2026-05-07,स्थानीय काउली(ज्यापु),केजी,50.0,60.0,55.0
2026-05-07,हरियो धनिया,के.जी.,50.0,80.0,60.0
2026-05-07,हरियो फर्सी(डल्लो),केजी,30.0,50.0,39.29
2026-05-08,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-08,आलु रातो(भारतीय),के जी,22.0,23.0,22.5
2026-05-08,आलु रातो(लाम्चो),के.जी.,22.0,28.0,25.0
2026-05-08,इमली,के.जी.,170.0,180.0,175.0
2026-05-08,काउली स्थानिय,के.जी.,50.0,60.0,55.0
2026-05-08,काक्रो(लोकल),के.जी.,70.0,80.0,73.33
2026-05-08,काक्रो(लोकलक्रस),के.जी.,60.0,70.0,65.0
2026-05-08,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
2026-05-08,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-08,कोइरालो,के.जी.,300.0,350.0,325.0
2026-05-08,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-08,खुर्सानी हरियो(बुलेट),के जी,90.0,100.0,95.0
2026-05-08,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-05-08,खुर्सानी हरियो(लाम्चो),के जी,90.0,100.0,95.0
2026-05-08,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-05-08,गाजर(तराई),केजी,25.0,35.0,30.0
2026-05-08,गाजर(लोकल),के.जी.,45.0,60.0,52.5
2026-05-08,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-08,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-08,गोलभेडा ठूलो(भारतीय),केजी,85.0,95.0,90.0
2026-05-08,गोलभेडा सानो(तराई),के जी,50.0,60.0,55.0
2026-05-08,गोलभेडा सानो(लोकल),के.जी.,55.0,60.0,57.5
2026-05-08,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-08,घिउ सिमी(लोकल),के.जी.,90.0,100.0,95.0
2026-05-08,घिउ सिमी(हाइब्रीड),केजी,80.0,90.0,85.0
2026-05-08,घिरौला,के.जी.,70.0,80.0,75.0
2026-05-08,चमसूरको साग,के.जी.,100.0,120.0,110.0
2026-05-08,चुकुन्दर,के.जी.,55.0,65.0,60.0
2026-05-08,च्याउ(कन्य),के.जी.,220.0,260.0,240.0
2026-05-08,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-05-08,जिरीको साग,के.जी.,90.0,100.0,95.0
2026-05-08,झिगूनी,के.जी.,70.0,80.0,75.0
2026-05-08,तामा,के.जी.,130.0,150.0,140.0
2026-05-08,तितो करेला,के.जी.,40.0,60.0,50.0
2026-05-08,तोफु,के.जी.,130.0,150.0,140.0
2026-05-08,तोरीको साग,के.जी.,25.0,35.0,30.0
2026-05-08,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-05-08,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-08,परवर(तराई),केजी,60.0,75.0,67.5
2026-05-08,परवर(लोकल),के.जी.,80.0,90.0,85.0
2026-05-08,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-08,पालूगो साग,के.जी.,90.0,100.0,95.0
2026-05-08,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-08,पुदीना,के.जी.,90.0,110.0,100.0
2026-05-08,प्याज सुकेको (भारतीय),के.जी.,38.0,40.0,39.0
2026-05-08,प्याज हरियो,के.जी.,130.0,150.0,140.0
2026-05-08,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
2026-05-08,फर्सी हरियो(लाम्चो),के.जी.,40.0,40.0,40.0
2026-05-08,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-05-08,बोडी(तने),के.जी.,100.0,130.0,115.0
2026-05-08,ब्रोकाउली,के.जी.,90.0,110.0,100.0
2026-05-08,भटमासकोशा,के.जी.,160.0,170.0,165.0
2026-05-08,भन्टा डल्लो,के.जी.,70.0,80.0,75.0
2026-05-08,भन्टा लाम्चो,के.जी.,50.0,60.0,55.0
2026-05-08,भिण्डी,के.जी.,80.0,90.0,85.0
2026-05-08,भेडे खु्र्सानी,के.जी.,50.0,80.0,65.0
2026-05-08,मटरकोशा,के.जी.,50.0,60.0,55.0
2026-05-08,मेथीको साग,के.जी.,90.0,100.0,95.0
2026-05-08,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-05-08,रातो बन्दा,के.जी.,40.0,60.0,50.0
2026-05-08,रायो साग,के.जी.,60.0,80.0,70.0
2026-05-08,लसुन सुकेको चाइनिज,के.जी.,170.0,190.0,180.0
2026-05-08,लसुन सुकेको नेपाली,के.जी.,80.0,90.0,85.0
2026-05-08,लसुन हरियो,के.जी.,180.0,200.0,190.0
2026-05-08,लौका,के.जी.,50.0,60.0,55.0
2026-05-08,सखरखण्ड,के.जी.,65.0,75.0,70.0
2026-05-08,सजिवन,के.जी.,130.0,150.0,140.0
2026-05-08,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-08,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
2026-05-08,सेलरी,के.जी.,100.0,120.0,110.0
2026-05-08,सौफको साग,के.जी.,90.0,100.0,95.0
2026-05-08,स्कूस,के.जी.,55.0,60.0,57.5
2026-05-08,हरियो धनिया,के.जी.,50.0,80.0,65.0
2026-05-08,हरियो फर्सी(डल्लो),केजी,30.0,50.0,40.0
2026-05-09,अदुवा,के.जी.,60.0,100.0,80.0
2026-05-09,आलु रातो(भारतीय),के जी,24.0,25.0,24.5
2026-05-09,आलु रातो(लाम्चो),के.जी.,22.0,28.0,25.0
2026-05-09,इमली,के.जी.,170.0,180.0,175.0
2026-05-09,काउली स्थानिय,के.जी.,50.0,60.0,55.0
2026-05-09,काक्रो(लोकल),के.जी.,50.0,80.0,65.0
2026-05-09,काक्रो(लोकलक्रस),के.जी.,60.0,70.0,65.0
2026-05-09,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
2026-05-09,कुरीलो,के.जी.,300.0,400.0,350.0
2026-05-09,कोइरालो,के.जी.,300.0,350.0,316.67
2026-05-09,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-09,खुर्सानी हरियो(बुलेट),के जी,90.0,100.0,95.0
2026-05-09,खुर्सानी हरियो(माछे),के जी,60.0,70.0,65.0
2026-05-09,खुर्सानी हरियो(लाम्चो),के जी,90.0,100.0,95.0
2026-05-09,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-05-09,गाजर(तराई),केजी,25.0,35.0,30.0
2026-05-09,गाजर(लोकल),के.जी.,45.0,60.0,52.5
2026-05-09,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-09,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-09,गोलभेडा ठूलो(भारतीय),केजी,85.0,95.0,90.0
2026-05-09,गोलभेडा सानो(तराई),के जी,55.0,60.0,57.5
2026-05-09,गोलभेडा सानो(लोकल),के.जी.,55.0,70.0,62.5
2026-05-09,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-09,घिउ सिमी(लोकल),के.जी.,90.0,100.0,95.0
2026-05-09,घिउ सिमी(हाइब्रीड),केजी,80.0,90.0,85.0
2026-05-09,घिरौला,के.जी.,60.0,70.0,65.0
2026-05-09,चिचिण्डो,के.जी.,35.0,40.0,37.5
2026-05-09,चुकुन्दर,के.जी.,55.0,65.0,60.0
2026-05-09,च्याउ(कन्य),के.जी.,220.0,260.0,240.0
2026-05-09,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-05-09,जिरीको साग,के.जी.,90.0,100.0,95.0
2026-05-09,झिगूनी,के.जी.,70.0,80.0,75.0
2026-05-09,तामा,के.जी.,130.0,150.0,140.0
2026-05-09,तितो करेला,के.जी.,40.0,50.0,45.0
2026-05-09,तोफु,के.जी.,130.0,150.0,140.0
2026-05-09,तोरीको साग,के.जी.,25.0,35.0,28.33
2026-05-09,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-05-09,न्यूरो,के.जी.,90.0,110.0,100.0
2026-05-09,परवर(तराई),केजी,75.0,80.0,77.5
2026-05-09,परवर(लोकल),के.जी.,80.0,90.0,85.0
2026-05-09,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-09,पालूगो साग,के.जी.,90.0,100.0,95.0
2026-05-09,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-09,पुदीना,के.जी.,50.0,90.0,70.0
2026-05-09,प्याज सुकेको (भारतीय),के.जी.,38.0,40.0,39.0
2026-05-09,प्याज हरियो,के.जी.,180.0,200.0,190.0
2026-05-09,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
2026-05-09,फर्सी हरियो(लाम्चो),के.जी.,40.0,50.0,45.0
2026-05-09,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-05-09,बोडी(तने),के.जी.,110.0,120.0,115.0
2026-05-09,ब्रोकाउली,के.जी.,90.0,100.0,95.0
2026-05-09,भटमासकोशा,के.जी.,140.0,150.0,145.0
2026-05-09,भन्टा डल्लो,के.जी.,70.0,80.0,75.0
2026-05-09,भन्टा लाम्चो,के.जी.,50.0,60.0,55.0
2026-05-09,भिण्डी,के.जी.,70.0,80.0,75.0
2026-05-09,भेडे खु्र्सानी,के.जी.,70.0,80.0,75.0
2026-05-09,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-09,मेथीको साग,के.जी.,90.0,100.0,95.0
2026-05-09,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-05-09,रातो बन्दा,के.जी.,40.0,60.0,50.0
2026-05-09,रायो साग,के.जी.,60.0,100.0,80.0
2026-05-09,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-09,लसुन सुकेको नेपाली,के.जी.,80.0,90.0,85.0
2026-05-09,लसुन हरियो,के.जी.,180.0,200.0,190.0
2026-05-09,लौका,के.जी.,50.0,60.0,55.0
2026-05-09,सखरखण्ड,के.जी.,75.0,80.0,77.5
2026-05-09,सजिवन,के.जी.,130.0,150.0,140.0
2026-05-09,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-09,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
2026-05-09,सेलरी,के.जी.,100.0,120.0,110.0
2026-05-09,सौफको साग,के.जी.,90.0,100.0,95.0
2026-05-09,स्कूस,के.जी.,55.0,60.0,57.5
2026-05-09,हरियो फर्सी(डल्लो),केजी,30.0,50.0,40.0
2026-05-10,अदुवा,के.जी.,100.0,120.0,114.0
